file_name,box.0,box.1,box.2,box.3,text,label
71341634.json,77,531,164,545,Charge To Section:,question
71341634.json,170,527,247,541,PER ATTACHED,answer
71341634.json,85,429,161,440,SEE ATTACHED,answer
71341634.json,74,397,212,412,GPC BUYDOWN PROGRAMS,answer
71341634.json,127,372,172,397,Promotion Name,question
71341634.json,239,366,285,389,Promotion Number,question
71341634.json,303,365,350,389,Promotion Code,question
71341634.json,493,370,539,382,AVG Rate,question
71341634.json,573,381,627,394,$143 922 80,answer
71341634.json,501,384,528,397,$2 84,answer
71341634.json,373,390,405,402,"50, 759",answer
71341634.json,71,313,449,337,1099 name for number listed above proper name of egal as shown on IRS form (please print),other
71341634.json,68,281,244,297,Enter Federal Employer Identification Number,other
71341634.json,418,271,510,284,Social Security Number,other
71341634.json,187,256,509,277,"Please complete the following If checked ""NO"" for corporation above:",question
71341634.json,67,182,105,195,Pay To:,question
71341634.json,123,176,257,191,COREMARK NTERNATIONAL,answer
71341634.json,120,193,201,207,DAVID DRESSER,answer
71341634.json,117,204,290,235,395 DYSTER POINT BLVD SUITE 415 S. SAN FRANCISCO,answer
71341634.json,506,163,596,179,Is this a corporation,question
71341634.json,511,180,531,206,Yes X,answer
71341634.json,64,120,129,136,Distributor No,question
71341634.json,66,137,109,151,Char No,question
71341634.json,61,13,185,28,MAR- 24- 1999 14: 39,other
71341634.json,239,8,360,22,BROWN & WILL IMASON,other
71341634.json,237,54,397,70,Brown & Williamson Tobacco Corporation,other
71341634.json,64,64,134,75,(Records Retention:,question
71341634.json,61,50,120,62,,other
71341634.json,138,61,170,74,30 days),answer
71341634.json,304,115,397,141,Check Required ASAP/ PROMPT,other
71341634.json,419,110,485,123,Mai Check To:,question
71341634.json,486,105,600,121,PLEASE OVERNIGHT to,other
71341634.json,510,122,604,149,X Payee (Name),other
71341634.json,388,228,424,240,Zip Code,question

file_name,box.0,box.1,box.2,box.3,text,label
71366499.json,141,249,175,260,BRAND,question
71366499.json,142,278,206,288,DESCRIPTION,question
71366499.json,141,307,168,317,DATE,question
71366499.json,141,422,188,433,WARNING,question
71366499.json,191,216,215,229,7559,answer
71366499.json,186,247,220,260,BKOOL,answer
71366499.json,172,465,185,475,NA,answer
71366499.json,166,524,207,534,Signature,question
71366499.json,342,520,395,533,Department,question
71366499.json,486,518,508,529,Date,question
71366499.json,486,633,507,644,Date,question
71366499.json,342,634,392,645,Department,question
71366499.json,165,634,208,649,Signature,question
71366499.json,142,735,195,746,REVISIONS,question
71366499.json,211,151,336,177,BROWN & WILLIAMSON TOBACCO CORPORATION,header
71366499.json,144,179,206,206,B & W,other
71366499.json,141,218,180,229,JOB NO.,question
71366499.json,212,275,367,288,CMS Amerada Hess Dispenser Sign,answer
71366499.json,180,306,217,317,12/ 15/ 97,answer
71366499.json,232,334,266,345,261 sq,answer
71366499.json,141,334,225,347,SQ. INCHES/FEET,question
71366499.json,193,377,248,390,"14 1/2 X 18""",answer
71366499.json,141,378,188,389,TRIM SIZE,question
71366499.json,191,422,290,447,"3A 14 1/2"" X 8"" - 116 sq.""",answer
71366499.json,141,465,163,476,T & N,question
71366499.json,142,507,224,521,OTT APPROVALS,header
71366499.json,182,531,261,561,,answer
71366499.json,353,532,400,563,,answer
71366499.json,489,529,559,560,,answer
71366499.json,140,620,228,635,B & W APPROVALS,header
71366499.json,342,732,425,745,DATE COMPLETE,question
71366499.json,487,729,597,743,REVISIONS APPROVED,question
71366499.json,1,953,231,983,210350475 PRODUCED FROM B & W WEB SITE,other
71366499.json,514,141,596,212,,other

file_name,box.0,box.1,box.2,box.3,text,label
71563825.json,117,92,177,141,,other
71563825.json,575,99,632,144,,other
71563825.json,524,205,556,219,Date:,question
71563825.json,119,388,180,403,Market(s):,question
71563825.json,120,543,151,557,Male:,question
71563825.json,119,560,164,573,Female:,question
71563825.json,187,606,232,620,Bogotá:,question
71563825.json,189,635,242,650,Medellin:,question
71563825.json,120,670,151,683,Note:,question
71563825.json,218,205,229,219,#,answer
71563825.json,219,270,251,284,Other,answer
71563825.json,313,239,383,250,COLOMBIA,answer
71563825.json,311,254,352,267,KOOL,answer
71563825.json,190,541,215,559,60%,answer
71563825.json,190,559,215,570,40%,answer
71563825.json,120,444,131,455,1),other
71563825.json,120,459,131,472,2),other
71563825.json,122,475,132,488,3),other
71563825.json,122,492,133,505,4),other
71563825.json,233,155,539,177,Market Research - Initiating Project Brief,header
71563825.json,124,204,208,218,Brief Number,question
71563825.json,120,239,201,253,Client Group:,question
71563825.json,573,205,624,218,02/ 12/ 98,answer
71563825.json,216,237,256,250,R. B. U.,answer
71563825.json,221,254,293,267,Brand Group,answer
71563825.json,117,303,205,318,Client Contact:,question
71563825.json,219,303,354,334,Maria Helena Argüelles/ Edwin Garcia,answer
71563825.json,394,303,499,318,Research Liaison:,question
71563825.json,504,302,634,334,Camilo Concha/ Andrea Suarez,answer
71563825.json,120,353,271,369,Project Name/ Description,question
71563825.json,274,352,472,369,K001 vs. Marlboro Menthol Lights,answer
71563825.json,183,388,373,403,"Bogotá, Medellin and Barranquilla",answer
71563825.json,120,426,226,441,Referent Brand(s):,question
71563825.json,134,441,570,458,Current Kool Filter King Colombia 1 1 mg tar @ 0. 51% menthol white tipping.,answer
71563825.json,135,458,483,472,Kool Milds KS Japan 9mg tar @ 0. 56% menthol white tipping,answer
71563825.json,135,473,418,488,"Kool KS. 9 mg tar, @ 0. 51% menthol white tipping",answer
71563825.json,135,490,602,507,"Current Marlboro Lights Menthol King US 9mg tar @ 0. 66% menthol, white tipping.",answer
71563825.json,120,524,249,539,Consumer Segment(s):,header
71563825.json,190,574,265,589,18 -29 (100%),answer
71563825.json,122,575,162,589,By age:,question
71563825.json,122,591,167,605,BY SEL:,question
71563825.json,190,591,259,604,AB1 (100%),answer
71563825.json,122,606,168,621,By City:,header
71563825.json,249,605,572,622,KOOL Parent regular smokers 50% -alternate smokers 50%,answer
71563825.json,249,622,572,636,KOOL Parent regular smokers 50% -alternate smokers 50%,answer
71563825.json,250,638,574,652,KOOL Parent regular smokers 50% -alternate smokers 50%,answer
71563825.json,154,668,651,686,"In order to establish a quantitative basis for determining the winning product, results will be",answer
71563825.json,233,686,391,700,"Alternate 60%, Regular 40%.",answer
71563825.json,119,722,310,736,Background Problem Definition:,question
71563825.json,122,736,653,784,"On September 1 97, PMI simultaneously launched Marlboro Menthol KS Box (16mg tar and Menthol Lights KS Box (9mg tar) in Colombia. These two products became KOOL's direct competitors (Premium Menthol Brands).",answer
71563825.json,122,785,649,817,At the same time KOOL replaced its product with a milder 11mg cigarette (the same KOOL Milds but with a 27mm cork tipping).,answer
71563825.json,0,953,231,983,440026083 PRODUCED FROM B &W WEB SITE,other
71563825.json,120,686,230,700,weighted as follows:,question
71563825.json,190,622,238,636,B/ quilla:,question

file_name,box.0,box.1,box.2,box.3,text,label
71601299.json,88,154,117,169,Date,question
71601299.json,130,267,177,280,Number,question
71601299.json,85,267,126,282,Project,question
71601299.json,176,401,186,416,(s),question
71601299.json,561,560,575,573,in,other
71601299.json,196,497,207,510,(s),header
71601299.json,201,84,509,104,Marketing Research - CPT Initiating Brief,header
71601299.json,140,152,200,171,15. 03. 2000,answer
71601299.json,184,186,253,201,BAT Korea,answer
71601299.json,89,184,164,201,Client Group,question
71601299.json,89,216,172,232,Client Contact,question
71601299.json,196,219,322,250,Alberto Marcheggiano Kyu Yeon Hwang,answer
71601299.json,408,219,503,230,Research Liaison,question
71601299.json,527,218,591,233,Subi. Jeong,answer
71601299.json,180,265,425,282,to be assigned by Brown & Williamson USA,answer
71601299.json,243,300,355,315,"Dunhill Lights, CPT",answer
71601299.json,84,299,240,317,Project Name/ Description:,question
71601299.json,85,332,193,352,Market (s) / Zone (s),question
71601299.json,85,366,151,382,South Korea,answer
71601299.json,85,401,174,416,Referent Brand,question
71601299.json,82,432,261,478,Dunhill Lights Kent Super Lights Mild 7 This,answer
71601299.json,84,496,196,512,Consumer Segment,header
71601299.json,85,527,247,543,Own Brand - Dunhill Smokers:,question
71601299.json,250,528,569,545,"150 Males, 25 ~ 39 years old, ABC+ who live Seoul/ Pusan",answer
71601299.json,84,559,320,576,Competitors Brands - Mild7 Lights Smokers,question
71601299.json,323,559,561,575,"150 Males, 25 ~ 39 years old, ABC+ who live",answer
71601299.json,84,603,222,621,Source of Business - This:,question
71601299.json,223,605,627,622,"250 Males, (100 smokers 25 ~ 29 years old, 150 smokers, 30 ~ 39 years old)",answer
71601299.json,85,620,471,636,ABC+ who are not rejectors of imported cigarette and live in Seoul/ Pusan,answer
71601299.json,84,651,348,666,Source of Business - Local Premium KS Smokers,question
71601299.json,348,649,604,666,"250 Males (100 smokers, 25 ~ 29 years old, 150",answer
71601299.json,84,666,617,682,"smokers, 30 ~ 39 years old ABC+ who are not rejectors of imported cigarette and live in Seoul/ Pusan",answer
71601299.json,84,700,270,714,Background / Problem Definition,question
71601299.json,105,732,589,762,1999 showed that imported cigarettes are recovering from the 1997 / 1998 economic crisis and we forecasted continuos growth over the company's plan period.,answer
71601299.json,103,761,616,791,BAT objective is to substantially increase its market share with growth coming primarily from its first priority brand: Dunhill Lights,answer
71601299.json,105,791,622,821,To achieve growth we consider fundamental to have a superior product in terms of acceptability among potential source of business as well as for our current franchise,answer
71601299.json,0,950,230,983,597133637 PRODUCED FROM B&W WEB SITE,other

file_name,box.0,box.1,box.2,box.3,text,label
716552.json,17,109,84,119,DESCRIPTION,question
716552.json,17,163,53,173,DESIGN,question
716552.json,54,163,72,173,NO,question
716552.json,341,154,387,168,272972,answer
716552.json,246,215,257,223,☑,answer
716552.json,237,187,262,201,USE:,question
716552.json,36,216,83,227,OFFICIAL,question
716552.json,24,218,35,228,☑,answer
716552.json,257,216,306,226,DOMESTIC,question
716552.json,510,215,523,223,☐,question
716552.json,589,215,641,226,(GRAVURE),answer
716552.json,640,215,646,226,,other
716552.json,334,258,351,266,NO,question
716552.json,324,257,334,264,☑,answer
716552.json,34,394,87,409,BRANCH,question
716552.json,17,480,99,495,REPLACEMENT,header
716552.json,215,395,281,406,LOUISVILLE,question
716552.json,338,395,411,408,PETERSBURG,question
716552.json,478,394,520,408,MACON,question
716552.json,17,514,81,527,DESCRIPTION,question
716552.json,32,568,86,583,BRANCH,question
716552.json,215,570,282,584,LOUISVILLE,question
716552.json,338,571,409,584,PETERSBURG,question
716552.json,115,538,137,548,80-,other
716552.json,138,536,151,549,15,answer
716552.json,341,535,384,549,272972,answer
716552.json,18,631,82,645,COMMENTS:,question
716552.json,478,570,523,580,MACON,question
716552.json,649,712,671,827,680115980,other
716552.json,28,856,59,866,QNED:,question
716552.json,490,858,518,868,DATE:,question
716552.json,236,11,474,52,BROWN & WILLIAMSON TOBACCO CORPORATION MATERIAL SPECIFICATION DESIGN CHANGE AUTHORIZATION,header
716552.json,18,11,82,23,,other
716552.json,18,77,73,90,NEW ITEM,header
716552.json,117,99,373,117,VICEROY Rich Lights 100' s 20' s Label,answer
716552.json,18,135,64,145,BRAND (S),question
716552.json,117,128,252,143,VICEROY Rich Lights,answer
716552.json,116,155,158,172,B1 -257,answer
716552.json,281,162,317,172,UPC NO,question
716552.json,486,161,557,171,MATERIAL NO.,question
716552.json,568,151,616,167,50 -034A,answer
716552.json,17,187,99,202,TYPE CHANGE:,header
716552.json,105,215,176,226,☐ TEMPORARY,question
716552.json,334,208,399,226,MILITARY ☐ EXPORT,question
716552.json,423,209,482,226,GENERAL ☐ EXPORT,question
716552.json,524,209,578,228,CUSTOMER SPEC.,answer
716552.json,17,256,248,269,If a material or dimensional change also involved?,header
716552.json,17,271,117,284,If yes supply details,question
716552.json,268,257,298,268,☐ YES,question
716552.json,578,395,669,405,WINSTON SALEM,question
716552.json,201,453,256,467,10/ 16/ 81,answer
716552.json,201,422,257,435,1010/ 30/ 8181,answer
716552.json,20,416,152,441,SCHEDULE: DATE OR INVENTORY DEPLETION,question
716552.json,21,450,112,465,DELIVERY DATE,question
716552.json,115,508,370,524,VICEROY Rich Lights 100' s 20' s Label,answer
716552.json,18,542,73,553,DESIGN NO.,question
716552.json,282,542,316,552,UPC NO.,question
716552.json,487,542,556,553,MATERIAL NO,question
716552.json,575,536,617,549,50- 034,answer
716552.json,578,568,669,582,WINSTON SALEM,question
716552.json,21,592,114,618,INVENTORY DEPLETION DATE,question
716552.json,215,601,271,614,10/ 30/ 81,answer
716552.json,115,630,674,711,"Material # 50 -034 A has been assigned to the VICEROY Rich Lights 100' s 20' s Label with new bottom panel. Bottom now incorporates shield. On both side and bottom panels, ""VICEROY"" and ""Rich Lights"" have been inverted. Cartons and labels must change design simultaneously. The current design cannot be used in production after 10/ 30/ 81.",answer
716552.json,75,747,146,829,J. F. Banks C. Lamb C. L. Domeck Webb L. C. Lanham Branch QC Branch Supply,answer
716552.json,21,749,68,762,Copies to:,question
716552.json,99,835,288,885,S. T. BEASLEY (MRS )/ jlf,answer
716552.json,554,852,602,866,9/ 17/ 8181,answer
716552.json,0,951,229,983,680115980 PRODUCED FROM B&W WEB SITE,other

file_name,box.0,box.1,box.2,box.3,text,label
80310840a.json,535,71,589,105,Scott,other
80310840a.json,468,230,514,247,Job#:,question
80310840a.json,80,250,137,264,Revision,question
80310840a.json,142,246,166,268,☑,answer
80310840a.json,243,250,297,270,Reason:,question
80310840a.json,628,795,648,914,803108404,other
80310840a.json,203,817,216,831,,other
80310840a.json,221,817,277,835,Pasholuk,other
80310840a.json,399,665,424,682,Jan,question
80310840a.json,398,683,427,697,Feb,question
80310840a.json,529,668,553,679,Jul,question
80310840a.json,532,683,560,697,Aug,question
80310840a.json,528,700,557,713,Sep,question
80310840a.json,525,715,556,729,Oct,question
